shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_715_252,28.716829,77.095627,45,1195.864
shp_715_252,28.716715,77.095612,46,1208.792
shp_715_252,28.716478,77.095589,47,1235.006
shp_715_252,28.716364,77.095566,48,1248.159
shp_715_252,28.716265,77.095512,49,1260.23
shp_715_252,28.716202,77.095474,50,1268.427
shp_715_252,28.716162,77.095421,51,1275.199
shp_715_252,28.716143,77.095375,52,1280.305
shp_715_252,28.716143,77.095299,53,1287.198
shp_715_252,28.716162,77.095238,54,1294.02
shp_715_252,28.716204,77.095154,55,1302.896
shp_715_252,28.716709,77.094521,56,1386.666
shp_715_252,28.716753,77.094437,57,1396.344
shp_715_252,28.716749,77.09436,58,1403.901
shp_715_252,28.716732,77.094269,59,1413.12
shp_715_252,28.716625,77.093857,60,1454.714
shp_715_252,28.716496,77.093132,61,1526.942
shp_715_252,28.716446,77.092911,62,1549.405
shp_715_252,28.716379,77.092659,63,1574.842
shp_715_252,28.716259,77.092308,64,1612.012
shp_715_252,28.715961,77.091476,65,1699.358
shp_715_252,28.715775,77.090988,66,1751.278
shp_715_252,28.715637,77.090645,67,1788.102
shp_715_252,28.715351,77.090004,68,1858.69
shp_715_252,28.714775,77.088539,69,2015.274
shp_715_252,28.714569,77.088036,70,2069.385
shp_715_252,28.7143,77.087418,71,2136.977
shp_715_252,28.714006,77.086777,72,2207.698
shp_715_252,28.713736,77.086212,73,2270.39
shp_715_252,28.713638,77.085968,74,2296.19
shp_715_252,28.713148,77.084267,75,2471.162
shp_715_252,28.713041,77.084015,76,2498.376
shp_715_252,28.712849,77.083611,77,2543.5
shp_715_252,28.712776,77.08342,78,2564.071
shp_715_252,28.712687,77.083099,79,2596.341
shp_715_252,28.712532,77.082451,80,2661.91
shp_715_252,28.712488,77.082214,81,2685.785
shp_715_252,28.712479,77.0821,82,2696.984
shp_715_252,28.712505,77.081886,83,2718.284
shp_715_252,28.712538,77.081726,84,2733.987
shp_715_252,28.71273,77.080978,85,2810.163
shp_715_252,28.712784,77.080826,86,2826.365
shp_715_252,28.71283,77.080711,87,2838.674
shp_715_252,28.712858,77.080666,88,2844.377
shp_715_252,28.712929,77.080566,89,2856.772
shp_715_252,28.712963,77.080498,90,2864.417
shp_715_252,28.712984,77.080429,91,2871.11
shp_715_252,28.712996,77.080299,92,2883.884
shp_715_252,28.712988,77.080238,93,2890.254
shp_715_252,28.712927,77.080139,94,2901.822
shp_715_252,28.712881,77.080101,95,2908.44
shp_715_252,28.713055,77.079773,96,2945.614
shp_715_252,28.713739,77.078117,97,3124.38
shp_715_252,28.71419,77.076935,98,3250.366
shp_715_252,28.714466,77.07637,99,3313.46
shp_715_252,28.714928,77.075493,100,3413.463
shp_715_252,28.715315,77.074799,101,3493.847
shp_715_252,28.715799,77.073997,102,3588.596
shp_715_252,28.71937,77.068619,103,4247.08
shp_715_252,28.720472,77.06694,104,4451.837
shp_715_252,28.720755,77.06649,105,4506.172
shp_715_252,28.720755,77.06649,106,4506.172
shp_715_252,28.721762,77.064842,107,4701.839
shp_715_253,28.720821,77.104942,1,0.0
shp_715_253,28.721994,77.10495,2,130.402
shp_715_253,28.722422,77.104973,3,178.143
shp_715_253,28.722471,77.104965,4,183.598
shp_715_253,28.722454,77.105148,5,202.094
shp_715_253,28.722635,77.104874,6,235.952
shp_715_253,28.72459,77.102058,7,586.563
shp_715_253,28.730783,77.093033,8,1704.984
shp_715_253,28.730783,77.093033,9,1704.984
shp_715_253,28.733313,77.089355,10,2161.393
shp_715_253,28.731369,77.087639,11,2435.292
shp_715_253,28.7318,77.087029,12,2511.505
shp_715_253,28.732159,77.08651,13,2576.249
shp_715_253,28.732525,77.085892,14,2648.81
shp_715_253,28.732363,77.085747,15,2671.568
shp_715_253,28.732363,77.085747,16,2671.568
shp_715_253,28.730011,77.083679,17,3002.355
shp_715_253,28.730068,77.083534,18,3017.67
shp_715_253,28.730068,77.083534,19,3017.67
shp_715_253,28.731148,77.084511,20,3170.831
shp_715_253,28.732584,77.085777,21,3372.807
shp_715_253,28.732544,77.085854,22,3381.664
shp_715_253,28.732544,77.085854,23,3381.664
shp_715_253,28.732159,77.08651,24,3458.588
shp_715_253,28.733673,77.087814,25,3670.048
shp_715_254,28.720757,77.104935,1,0.0
shp_715_254,28.720778,77.103798,2,111.394
shp_715_254,28.720512,77.10376,3,141.07
shp_715_254,28.720222,77.103699,4,173.81
shp_715_254,28.719675,77.103622,5,235.359
shp_715_254,28.717989,77.103035,6,431.568
shp_715_254,28.718151,77.102669,7,471.241
shp_715_254,28.717506,77.102203,8,556.338
shp_715_254,28.717407,77.102364,9,575.373
shp_715_254,28.716785,77.101921,10,656.945
shp_715_254,28.716175,77.102707,11,759.441
shp_715_254,28.715982,77.102936,12,790.508
shp_715_254,28.71525,77.103752,13,904.441
shp_715_254,28.714924,77.103523,14,947.114
shp_715_254,28.712774,77.102478,15,1207.068
shp_715_254,28.712437,77.10231,16,1248.149
shp_715_254,28.712437,77.10231,17,1248.149
shp_715_254,28.712074,77.102127,18,1292.358
shp_715_254,28.712074,77.102127,19,1292.358
shp_715_254,28.71118,77.101685,20,1400.779
shp_715_254,28.710705,77.101463,21,1458.074
shp_715_254,28.710705,77.101463,22,1458.074
shp_715_254,28.710543,77.101387,23,1477.455
shp_715_254,28.710459,77.101334,24,1488.121
shp_715_254,28.709093,77.1007,25,1652.325
shp_715_254,28.70912,77.100517,26,1670.163
shp_715_254,28.709154,77.09861,27,1856.555
shp_715_255,28.720757,77.104935,1,0.0
shp_715_255,28.720778,77.103798,2,111.394
shp_715_255,28.720512,77.10376,3,141.07
shp_715_255,28.720222,77.103699,4,173.81
shp_715_255,28.719675,77.103622,5,235.359
shp_715_255,28.717989,77.103035,6,431.568
shp_715_255,28.718151,77.102669,7,471.241
shp_715_255,28.717506,77.102203,8,556.338
shp_715_255,28.717407,77.102364,9,575.373
shp_715_255,28.716827,77.101952,10,651.496
shp_715_255,28.716827,77.101952,11,651.496
shp_715_255,28.716785,77.101921,12,656.945
shp_715_255,28.716957,77.101685,13,686.88
shp_715_255,28.717232,77.101357,14,731.227
shp_715_255,28.717232,77.101357,15,731.227
shp_715_255,28.717474,77.101067,16,770.035
shp_715_255,28.717585,77.100975,17,785.474
shp_715_255,28.717945,77.100746,18,831.298
shp_715_255,28.718115,77.100517,19,860.746
shp_715_255,28.71829,77.100136,20,902.603
shp_715_255,28.718296,77.100105,21,905.656
shp_715_255,28.718292,77.100082,22,908.314
shp_715_255,28.718094,77.0998,23,943.324
shp_715_255,28.71804,77.099625,24,961.744
shp_715_255,28.718035,77.099106,25,1011.801
shp_715_255,28.718107,77.098572,26,1064.509
shp_715_255,28.718142,77.098152,27,1105.709
shp_715_255,28.718134,77.097946,28,1126.145
shp_715_255,28.718115,77.097839,29,1136.96
shp_715_255,28.718079,77.09771,30,1149.782
shp_715_255,28.718052,77.097641,31,1157.187
shp_715_255,28.717886,77.097359,32,1190.656
shp_715_255,28.717634,77.096863,33,1246.492
shp_715_255,28.717541,77.096649,34,1269.549
shp_715_255,28.71748,77.096443,35,1291.273
shp_715_255,28.717432,77.096222,36,1313.275
shp_715_255,28.717373,77.09599300000001,37,1336.224
shp_715_255,28.717314,77.095863,38,1350.54
shp_715_255,28.717255,77.095787,39,1360.574
shp_715_255,28.717173,77.095749,40,1370.504
shp_715_255,28.716946,77.095657,41,1397.206
shp_715_255,28.716829,77.095627,42,1410.514
shp_715_255,28.716715,77.095612,43,1423.441
shp_715_255,28.716478,77.095589,44,1449.656
shp_715_255,28.716364,77.095566,45,1462.809
shp_715_255,28.716265,77.095512,46,1474.88
shp_715_255,28.716202,77.095474,47,1483.077
shp_715_255,28.716162,77.095421,48,1489.848
shp_715_255,28.716143,77.095375,49,1494.954
shp_715_255,28.716143,77.095299,50,1501.847
shp_715_255,28.716162,77.095238,51,1508.669
shp_715_255,28.716204,77.095154,52,1517.545
shp_715_255,28.716709,77.094521,53,1601.315
shp_715_255,28.716753,77.094437,54,1610.994
shp_715_255,28.716749,77.09436,55,1618.551
shp_715_255,28.716732,77.094269,56,1627.769
shp_715_255,28.716625,77.093857,57,1669.364
shp_715_255,28.716553,77.093452,58,1709.584
shp_715_255,28.716553,77.093452,59,1709.584
shp_715_255,28.716496,77.093132,60,1741.591
shp_715_255,28.716446,77.092911,61,1764.055
shp_715_255,28.716379,77.092659,62,1789.492
shp_715_255,28.716286,77.092384,63,1818.697
shp_715_255,28.716286,77.092384,64,1818.697
shp_715_255,28.715961,77.091476,65,1914.006
shp_715_255,28.715775,77.090988,66,1965.926
shp_715_255,28.715637,77.090645,67,2002.75
shp_715_255,28.715351,77.090004,68,2073.338
shp_715_255,28.715282,77.089821,69,2092.54
shp_715_256,28.720821,77.104942,1,0.0
shp_715_256,28.721994,77.10495,2,130.402
shp_715_256,28.722422,77.104973,3,178.143
shp_715_256,28.722471,77.104965,4,183.598
shp_715_256,28.722454,77.105148,5,202.094
shp_715_256,28.722546,77.105255,6,216.557
shp_715_256,28.72212,77.105865,7,292.266
shp_715_256,28.721792,77.106308,8,348.814
shp_715_256,28.721317,77.106773,9,418.517
shp_715_256,28.720449,77.107666,10,548.765
shp_715_256,28.720184,77.107979,11,591.248
shp_715_256,28.724201,77.111504,12,1155.294
shp_715_256,28.724569,77.111839,13,1207.647
shp_715_256,28.724569,77.111839,14,1207.647
shp_715_256,28.727341,77.114365,15,1602.654
shp_715_256,28.727341,77.114365,16,1602.654
shp_715_256,28.727823,77.114777,17,1669.708
shp_715_256,28.728027,77.114975,18,1699.568
shp_715_256,28.729465,77.116257,19,1902.967
shp_715_256,28.729952,77.116684,20,1971.114
shp_715_256,28.730536,77.11721,21,2054.277
shp_715_256,28.731995,77.118484,22,2258.608
shp_715_256,28.73217,77.118225,23,2290.313
shp_715_256,28.73217,77.118225,24,2290.313
shp_715_256,28.733458,77.116371,25,2521.406
shp_715_256,28.735067,77.114029,26,2811.857
shp_715_256,28.735067,77.114029,27,2811.857
shp_715_256,28.73563,77.113213,28,2913.305
shp_715_256,28.735714,77.113289,29,2925.358
shp_715_256,28.735119,77.114166,30,3033.945
shp_715_256,28.736115,77.115051,31,3174.271
shp_715_256,28.736115,77.115051,32,3174.271
shp_715_256,28.739119,77.117714,33,3597.991
shp_715_256,28.739119,77.117714,34,3597.991
shp_715_256,28.740801,77.119209,35,3835.283
shp_715_256,28.741364,77.119736,36,3916.105
shp_715_256,28.741776,77.120087,37,3973.446
shp_715_256,28.741461,77.12059,38,4033.794
shp_715_256,28.74128,77.120857,39,4066.998
shp_715_256,28.740732,77.121658,40,4165.813
shp_715_256,28.740732,77.121658,41,4165.813
shp_715_256,28.739311,77.123718,42,4421.921
shp_715_256,28.739445,77.123833,43,4440.674
shp_715_256,28.739445,77.123833,44,4440.674
shp_715_256,28.739676,77.124039,45,4473.117
shp_715_256,28.739729,77.124077,46,4480.216
shp_715_256,28.740599,77.124847,47,4602.526
shp_715_256,28.740883,77.125084,48,4642.025
shp_715_256,28.742586,77.126595,49,4881.975
shp_715_256,28.742666,77.126511,50,4893.643
shp_715_256,28.742863,77.126411,51,4917.888
shp_715_256,28.742939,77.126396,52,4926.365
shp_715_256,28.743919,77.12635,53,5035.782
shp_715_256,28.744011,77.126938,54,5093.859
shp_715_256,28.74415,77.127678,55,5168.253
shp_715_256,28.744341,77.128326,56,5234.484
shp_715_256,28.744522,77.128723,57,5278.709
shp_715_256,28.744642,77.129044,58,5312.329
shp_715_256,28.744823,77.129868,59,5395.462
shp_715_256,28.744896,77.130417,60,5449.525
shp_715_256,28.744936,77.131187,61,5525.016
shp_715_256,28.744923,77.131767,62,5581.775
shp_715_256,28.744867,77.132248,63,5629.168
shp_715_256,28.744806,77.132637,64,5667.436
shp_715_256,28.744717,77.133141,65,5717.342
shp_715_256,28.744709,77.133324,66,5735.298
shp_715_256,28.744709,77.133324,67,5735.298
shp_715_256,28.744699,77.133568,68,5759.167
shp_715_256,28.74478,77.134682,69,5868.202
shp_715_256,28.744989,77.135735,70,5973.73
shp_715_256,28.745188,77.136574,71,6058.701
shp_715_256,28.745293,77.137161,72,6116.938
shp_715_256,28.745268,77.137314,73,6132.146
shp_715_257,28.670469,77.416176,1,0.0
shp_715_257,28.670118,77.416885,2,79.931
shp_715_257,28.669693,77.417786,3,179.438
shp_715_257,28.669462,77.418228,4,230.023
shp_715_257,28.668978,77.418953,5,318.984
shp_715_257,28.667992,77.42038,6,496.187
shp_715_257,28.667938,77.42054,7,513.279
shp_715_257,28.667898,77.420624,8,522.593
shp_715_257,28.667746,77.420891,9,553.708
shp_715_257,28.667109,77.421722,10,661.047
shp_715_257,28.667109,77.421722,11,661.047
shp_715_257,28.666994,77.421829,12,677.8
shp_715_257,28.66675,77.422028,13,711.295
shp_715_257,28.666117,77.422462,14,793.271
shp_715_257,28.666998,77.423317,15,922.129
shp_715_257,28.669359,77.425484,16,1259.447
shp_715_257,28.669512,77.425682,17,1285.548
shp_715_257,28.66958,77.425804,18,1299.926
shp_715_257,28.669624,77.425934,19,1313.029
shp_715_257,28.669687,77.426369,20,1355.945
shp_715_257,28.669687,77.426369,21,1355.945
shp_715_257,28.669828,77.427315,22,1449.937
shp_715_257,28.669939,77.427979,23,1516.136
shp_715_257,28.670338,77.430756,24,1790.968
shp_715_258,28.670469,77.416176,1,0.0
shp_715_258,28.670118,77.416885,2,79.931
shp_715_258,28.669693,77.417786,3,179.438
shp_715_258,28.669462,77.418228,4,230.023
shp_715_258,28.668978,77.418953,5,318.984
shp_715_258,28.667992,77.42038,6,496.187
shp_715_258,28.667938,77.42054,7,513.279
shp_715_258,28.667898,77.420624,8,522.593
shp_715_258,28.667746,77.420891,9,553.708
shp_715_258,28.667109,77.421722,10,661.047
shp_715_258,28.666994,77.421829,11,677.8
shp_715_258,28.66675,77.422028,12,711.295
shp_715_258,28.666395,77.422272,13,757.187
shp_715_258,28.666395,77.422272,14,757.187
shp_715_258,28.666117,77.422462,15,793.271
shp_715_258,28.665428,77.42289,16,880.678
shp_715_258,28.665108,77.423096,17,921.88
shp_715_258,28.664865,77.423203,18,950.66
shp_715_258,28.66474,77.423241,19,965.278
shp_715_258,28.664536,77.423264,20,987.927
shp_715_258,28.663857,77.423302,21,1063.733
shp_715_258,28.663550999999998,77.42334,22,1097.862
shp_715_258,28.663486,77.423363,23,1105.189
shp_715_258,28.663355,77.423424,24,1121.177
shp_715_258,28.663269,77.423523,25,1134.712
shp_715_258,28.663269,77.423523,26,1134.712
shp_715_258,28.663219,77.423576,27,1142.327
shp_715_258,28.663168,77.423569,28,1148.146
shp_715_258,28.663139,77.423531,29,1152.742
shp_715_258,28.663157,77.423462,30,1159.844
shp_715_258,28.663254,77.423347,31,1175.073
shp_715_258,28.663338,77.423279,32,1186.727
shp_715_258,28.663406,77.422981,33,1216.525
shp_715_258,28.663404,77.422951,34,1219.783
shp_715_258,28.663393,77.422928,35,1222.464
shp_715_258,28.662754,77.422714,36,1296.386
shp_715_258,28.662754,77.422714,37,1296.386
shp_715_258,28.662333,77.422577,38,1345.282
shp_715_258,28.662241,77.422531,39,1356.402
shp_715_258,28.662138,77.42247,40,1369.247
shp_715_258,28.661856,77.422256,41,1406.986
shp_715_258,28.661657,77.422081,42,1435.121
shp_715_258,28.661539,77.421989,43,1451.185
shp_715_258,28.661434,77.421928,44,1464.306
shp_715_258,28.661434,77.421928,45,1464.306
shp_715_258,28.661282,77.421829,46,1483.616
shp_715_258,28.660942,77.421654,47,1525.172
shp_715_258,28.660645,77.421539,48,1560.326
shp_715_258,28.660435,77.421471,49,1584.481
shp_715_258,28.659679,77.42128,50,1670.625
shp_715_258,28.659641,77.421265,51,1675.086
shp_715_258,28.659567,77.421204,52,1685.286
shp_715_258,28.659538,77.421165,53,1690.282
shp_715_258,28.659452,77.421104,54,1701.459
shp_715_258,28.658787,77.420494,55,1796.538
shp_715_258,28.658525,77.420242,56,1835.028
shp_715_258,28.658525,77.420242,57,1835.028
shp_715_258,28.6581,77.419846,58,1895.911
shp_715_258,28.657902,77.419701,59,1922.384
shp_715_258,28.657202,77.419327,60,2008.269
shp_715_258,28.65683,77.419121,61,2054.56
shp_715_258,28.655249,77.419426,62,2233.02
shp_715_258,28.652529,77.420128,63,2543.545
shp_715_258,28.65106,77.420494,64,2710.851
shp_715_258,28.65106,77.420494,65,2710.851
shp_715_258,28.64934,77.420891,66,2906.289
shp_715_258,28.649107,77.420959,67,2932.858
shp_715_258,28.647444,77.421356,68,3122.133
shp_715_258,28.645622,77.421806,69,3329.617
shp_715_258,28.645622,77.421806,70,3329.617
shp_715_258,28.644348,77.422089,71,3474.245
shp_715_258,28.64373,77.422096,72,3542.83
shp_715_258,28.643375,77.422035,73,3582.806
shp_715_258,28.643375,77.422035,74,3582.806
shp_715_258,28.642464,77.421898,75,3685.169
shp_715_258,28.641754,77.421761,76,3765.238
shp_715_259,28.670307,77.416084,1,0.0
shp_715_259,28.670397,77.415855,2,24.44
shp_715_259,28.670567,77.415344,3,77.45
shp_715_259,28.670805,77.414589,4,156.086
shp_715_259,28.670977,77.414658,5,176.335
shp_715_259,28.671286,77.413284,6,314.293
shp_715_259,28.671412,77.412796,7,364.411
shp_715_259,28.671747,77.412682,8,403.335
shp_715_259,28.671963,77.412651,9,427.465
shp_715_259,28.67247,77.413498,10,527.646
shp_715_259,28.672915,77.414093,11,604.255
shp_715_259,28.673334,77.414757,12,683.7
shp_715_259,28.673454,77.414932,13,705.655
shp_715_259,28.673687,77.415192,14,741.791
shp_715_259,28.674652,77.416611,15,917.271
shp_715_259,28.674652,77.416611,16,917.271
shp_715_259,28.67527,77.417465,17,1025.706
shp_715_259,28.675423,77.417351,18,1046.347
shp_715_259,28.676085,77.417007,19,1127.24
shp_715_259,28.676672,77.416718,20,1198.364
shp_715_259,28.677525,77.416328,21,1300.766
shp_715_259,28.678305,77.415955,22,1394.846
shp_715_259,28.678879,77.415695,23,1463.642
shp_715_259,28.679585,77.415329,24,1549.832
shp_715_259,28.680021,77.415146,25,1601.838
shp_715_259,28.680441,77.414948,26,1652.144
shp_715_259,28.681429,77.414459,27,1772.038
shp_715_259,28.681942,77.414238,28,1833.143
shp_715_259,28.682043,77.414207,29,1844.96
shp_715_259,28.682249,77.414192,30,1867.913
shp_715_259,28.682249,77.414192,31,1867.913
shp_715_259,28.683088,77.414154,32,1961.331
shp_715_259,28.683088,77.414154,33,1961.331
shp_715_259,28.684626,77.414085,34,2132.605
shp_715_259,28.684715,77.414101,35,2142.708
shp_715_259,28.684782,77.414139,36,2151.101
shp_715_259,28.684874,77.41407,37,2163.224
shp_715_259,28.684929,77.41394,38,2177.656
shp_715_259,28.684961,77.413589,39,2212.238
shp_715_259,28.685001,77.413063,40,2263.674
shp_715_259,28.684973,77.412971,41,2273.061
shp_715_259,28.685045,77.412018,42,2366.622
shp_715_260,28.458443,77.096725,1,0.0
shp_715_260,28.455101,77.097694,2,383.804
shp_715_260,28.454609,77.097847,3,440.493
shp_715_260,28.454609,77.097847,4,440.493
shp_715_260,28.453581,77.098167,5,559.244
shp_715_260,28.452293,77.098564,6,707.801
shp_715_260,28.452293,77.098564,7,707.801
shp_715_260,28.44989,77.099388,8,987.21
shp_715_260,28.449121,77.099663,9,1076.958
shp_715_260,28.446394,77.10051,10,1391.568
shp_715_260,28.446394,77.10051,11,1391.568
shp_715_260,28.445139,77.100891,12,1536.225
shp_715_260,28.443489,77.101425,13,1727.127
shp_715_260,28.441452,77.102203,14,1966.364
shp_715_260,28.441236,77.102257,15,1991.02
shp_715_260,28.439903,77.10276,16,2147.368
shp_715_260,28.439478,77.102913,17,2196.926
shp_715_260,28.438591,77.103249,18,2301.038
shp_715_260,28.437654,77.103592,19,2410.557
shp_715_260,28.437384,77.103676,20,2441.773
shp_715_260,28.437384,77.103676,21,2441.773
shp_715_260,28.435555,77.104218,22,2652.157
shp_715_260,28.434999,77.104385,23,2716.072
shp_715_260,28.434999,77.104385,24,2716.072
shp_715_260,28.433905,77.104729,25,2842.448
shp_715_260,28.43327,77.104935,26,2916.15
shp_715_260,28.43327,77.104935,27,2916.15
shp_715_260,28.432638,77.105141,28,2989.397
shp_715_260,28.432093,77.10527,29,3051.38
shp_715_260,28.431944,77.105316,30,3068.455
shp_715_260,28.431818,77.10537,31,3083.6
shp_715_260,28.431818,77.10537,32,3083.6
shp_715_260,28.431557,77.105522,33,3115.864
shp_715_260,28.431517,77.105568,34,3122.333
shp_715_260,28.431448,77.105621,35,3131.967
shp_715_260,28.431349,77.105659,36,3143.315
shp_715_260,28.431267,77.105659,37,3152.535
shp_715_260,28.431185,77.105644,38,3161.756
shp_715_260,28.43111,77.105606,39,3170.973
shp_715_260,28.431025,77.105522,40,3183.519
shp_715_260,28.430967,77.105415,41,3196.051
shp_715_260,28.430445,77.105377,42,3254.269
shp_715_260,28.429571,77.105339,43,3351.542
shp_715_260,28.428188,77.105331,44,3505.455
shp_715_260,28.42754,77.105316,45,3577.697
shp_715_260,28.425022,77.105286,46,3857.971
shp_715_260,28.424482,77.105232,47,3918.408
shp_715_260,28.423727,77.105217,48,4002.444
shp_715_260,28.423306,77.10524,49,4049.328
shp_715_261,28.458389,77.09655,1,0.0
shp_715_261,28.458612,77.096481,2,25.852
shp_715_261,28.461164,77.095741,3,318.94
shp_715_261,28.461838,77.095543,4,396.374
shp_715_261,28.462217,77.095436,5,439.761
shp_715_261,28.462725,77.095291,6,498.175
shp_715_261,28.463524,77.0951,7,589.026
shp_715_261,28.464359,77.094948,8,683.303
shp_715_261,28.464996,77.094826,9,755.186
shp_715_261,28.464996,77.094826,10,755.186
shp_715_261,28.466887,77.094452,11,968.678
shp_715_261,28.469671,77.093956,12,1282.507
shp_715_261,28.470032,77.093903,13,1323.014
shp_715_261,28.470619,77.093849,14,1388.584
shp_715_261,28.471426,77.093842,15,1478.321
shp_715_261,28.471426,77.093842,16,1478.321
shp_715_261,28.47224,77.093834,17,1568.939
shp_715_261,28.472416,77.093811,18,1588.603
shp_715_261,28.474403,77.093803,19,1809.952
shp_715_261,28.475857,77.093765,20,1971.716
shp_715_261,28.47633,77.093773,21,2024.472
shp_715_261,28.477804,77.093765,22,2188.602
shp_715_261,28.478537,77.09375,23,2270.0
shp_715_261,28.479017,77.093803,24,2323.875
shp_715_261,28.479399,77.093887,25,2367.16
shp_715_261,28.48102,77.094353,26,2553.1
shp_715_262,28.667833,77.250435,1,0.0
shp_715_262,28.667824,77.250557,2,11.824
shp_715_262,28.667797,77.250702,3,26.531
shp_715_262,28.667702,77.250931,4,51.43
shp_715_262,28.667658,77.250999,5,59.834
shp_715_262,28.667604,77.251053,6,67.516
shp_715_262,28.667528,77.251106,7,77.59
shp_715_262,28.667446,77.251152,8,87.612
shp_715_262,28.667284,77.251183,9,105.966
shp_715_262,28.667221,77.251175,10,113.007
shp_715_262,28.667168,77.25116,11,119.031
shp_715_262,28.666836,77.250999,12,159.116
shp_715_262,28.666779,77.251137,13,173.663
shp_715_262,28.666723,77.251312,14,191.776
shp_715_262,28.666687,77.251396,15,201.068
shp_715_262,28.666521,77.251953,16,258.389
shp_715_262,28.666437,77.252281,17,292.313
shp_715_262,28.666449,77.252319,18,295.804
shp_715_262,28.666449,77.25235,19,299.285
shp_715_262,28.666441,77.252388,20,302.772
shp_715_262,28.666496,77.252556,21,320.262
shp_715_262,28.666485,77.252693,22,333.822
shp_715_262,28.666582,77.252747,23,345.829
shp_715_262,28.666674,77.252869,24,361.469
shp_715_262,28.666693,77.253227,25,396.905
shp_715_262,28.66667,77.253288,26,403.456
shp_715_262,28.666374,77.253685,27,454.134
shp_715_262,28.665829,77.253975,28,521.139
shp_715_262,28.665115,77.254372,29,609.696
shp_715_262,28.664818,77.254608,30,649.963
shp_715_262,28.664707,77.254715,31,665.935
shp_715_262,28.664488,77.255341,32,731.922
shp_715_262,28.664345,77.255791,33,778.53
shp_715_262,28.664217,77.256065,34,808.767
shp_715_262,28.664143,77.256157,35,821.185
shp_715_262,28.664143,77.256157,36,821.185
shp_715_262,28.664089,77.256226,37,830.111
shp_715_262,28.663671,77.256554,38,886.495
shp_715_262,28.66193,77.259102,39,1202.117
shp_715_262,28.661715,77.259323,40,1234.227
shp_715_262,28.661253,77.259697,41,1297.432
shp_715_262,28.660313,77.260406,42,1422.757
shp_715_262,28.660313,77.260406,43,1422.757
shp_715_262,28.658983,77.261398,44,1599.714
shp_715_263,28.667833,77.250435,1,0.0
shp_715_263,28.667824,77.250557,2,11.824
shp_715_263,28.667797,77.250702,3,26.531
shp_715_263,28.667702,77.250931,4,51.43
shp_715_263,28.667658,77.250999,5,59.834
shp_715_263,28.667604,77.251053,6,67.516
shp_715_263,28.667528,77.251106,7,77.59
shp_715_263,28.667446,77.251152,8,87.612
shp_715_263,28.667284,77.251183,9,105.966
shp_715_263,28.667221,77.251175,10,113.007
shp_715_263,28.667168,77.25116,11,119.031
shp_715_263,28.666836,77.250999,12,159.116
shp_715_263,28.666779,77.251137,13,173.663
shp_715_263,28.666723,77.251312,14,191.776
shp_715_263,28.666687,77.251396,15,201.068
shp_715_263,28.666521,77.251953,16,258.389
shp_715_263,28.666437,77.252281,17,292.313
shp_715_263,28.666449,77.252319,18,295.804
shp_715_263,28.666449,77.25235,19,299.285
shp_715_263,28.666441,77.252388,20,302.772
shp_715_263,28.666496,77.252556,21,320.262
shp_715_263,28.666485,77.252693,22,333.822
shp_715_263,28.666582,77.252747,23,345.829
shp_715_263,28.666769,77.252991,24,377.675
shp_715_263,28.666973,77.253624,25,443.289
shp_715_263,28.667164,77.254326,26,514.834
shp_715_263,28.667204,77.254555,27,538.05
shp_715_263,28.667467,77.255608,28,644.563
shp_715_263,28.667503,77.255699,29,654.296
shp_715_263,28.667709,77.255684,30,677.257
shp_715_263,28.668137,77.255577,31,725.981
shp_715_263,28.66843,77.255516,32,759.176
shp_715_263,28.668879,77.255447,33,809.61
shp_715_263,28.669828,77.255478,34,915.298
shp_715_263,28.671162,77.255547,35,1063.825
shp_715_263,28.671572,77.255608,36,1109.989
shp_715_263,28.672127,77.25576,37,1173.329
shp_715_263,28.672506,77.255821,38,1216.116
shp_715_263,28.672506,77.255821,39,1216.116
shp_715_263,28.672813,77.255867,40,1250.619
shp_715_263,28.672791,77.256035,41,1266.636
shp_715_263,28.672766,77.256142,42,1277.716
shp_715_264,28.675049,77.128265,1,0.0
shp_715_264,28.67494,77.129204,2,91.92
shp_715_264,28.671438,77.128685,3,485.087
shp_715_264,28.670673,77.128578,4,570.836
shp_715_264,28.668608,77.12825,5,802.92
shp_715_264,28.668608,77.12825,6,802.92
shp_715_264,28.665981,77.127853,7,1097.824
shp_715_264,28.666014,77.127602,8,1122.498
shp_715_264,28.666014,77.127602,9,1122.498
shp_715_264,28.666309,77.124916,10,1386.968
shp_715_264,28.666309,77.124916,11,1386.968
shp_715_264,28.666412,77.123947,12,1481.989
shp_715_264,28.666594,77.122421,13,1632.72
shp_715_264,28.666594,77.122421,14,1632.72
shp_715_264,28.666708,77.121445,15,1728.542
shp_715_264,28.666794,77.120804,16,1792.073
shp_715_264,28.666956,77.119354,17,1935.037
shp_715_264,28.666998,77.117157,18,2149.902
shp_715_264,28.667252,77.115395,19,2323.719
shp_715_264,28.667433,77.114037,20,2458.063
shp_715_264,28.667433,77.114037,21,2458.063
shp_715_264,28.667677,77.112198,22,2639.813
shp_715_264,28.668106,77.112289,23,2688.29
shp_715_264,28.668106,77.112289,24,2688.29
shp_715_264,28.668354,77.112343,25,2716.583
shp_715_264,28.668825,77.112434,26,2769.619
shp_715_264,28.6696,77.112556,27,2856.739
shp_715_264,28.67037,77.112694,28,2943.469
shp_715_264,28.670965,77.112778,29,3010.204
